,cell_name,cell_fate,cell_hours_at_fate,sister_name,sister_fate,sister_hours_at_fate,coinciding_fate,hours_difference_to_fate,memory,treatment
15553,1cg-1.2.2.2.1.2.2.1,division,15.0,1cg-1.2.2.2.1.2.2.2,migration,20.0,False,5.0,0.9,TMZ
15554,1cg-1.2.2.2.1.2.2.1.1,migration,4.0,1cg-1.2.2.2.1.2.2.1.2,migration,4.0,True,0.0,0.9,TMZ
15555,1cg-1.2.2.2.2.1,division,10.0,1cg-1.2.2.2.2.2,division,19.0,True,9.0,0.9,TMZ
15556,1cg-1.2.2.2.2.1.1,division,17.0,1cg-1.2.2.2.2.1.2,division,30.0,True,13.0,0.9,TMZ
15557,1cg-1.2.2.2.2.1.1.1,division,12.0,1cg-1.2.2.2.2.1.1.2,division,15.0,True,3.0,0.9,TMZ
15558,1cg-1.2.2.2.2.1.1.1.1,migration,2.0,1cg-1.2.2.2.2.1.1.1.2,migration,2.0,True,0.0,0.9,TMZ
15559,1cg-1.2.2.2.2.1.2.1,migration,2.0,1cg-1.2.2.2.2.1.2.2,migration,2.0,True,0.0,0.9,TMZ
15560,1cg-1.2.2.2.2.2.1,migration,24.0,1cg-1.2.2.2.2.2.2,division,15.0,False,9.0,0.9,TMZ
15561,1cg-1.2.2.2.2.2.2.1,migration,8.0,1cg-1.2.2.2.2.2.2.2,migration,8.0,True,0.0,0.9,TMZ
15562,1ch-1.1,division,29.0,1ch-1.2,division,29.0,True,0.0,0.9,TMZ
15563,1ch-1.1.1,division,57.0,1ch-1.1.2,division,56.0,True,1.0,0.9,TMZ
15564,1ch-1.1.1.1,migration,26.0,1ch-1.1.1.2,migration,26.0,True,0.0,0.9,TMZ
15565,1ch-1.1.2.1,migration,27.0,1ch-1.1.2.2,migration,27.0,True,0.0,0.9,TMZ
15566,1ch-1.2.1,division,54.0,1ch-1.2.2,division,53.0,True,1.0,0.9,TMZ
15567,1ch-1.2.1.1,migration,29.0,1ch-1.2.1.2,migration,29.0,True,0.0,0.9,TMZ
15568,1ch-1.2.2.1,migration,30.0,1ch-1.2.2.2,migration,30.0,True,0.0,0.9,TMZ
15569,1ci-1.1,division,22.0,1ci-1.2,division,22.0,True,0.0,0.9,TMZ
15570,1ci-1.1.1,division,22.0,1ci-1.1.2,division,22.0,True,0.0,0.9,TMZ
15571,1ci-1.1.1.1,division,21.0,1ci-1.1.1.2,division,21.0,True,0.0,0.9,TMZ
15572,1ci-1.1.1.1.1,division,18.0,1ci-1.1.1.1.2,division,28.0,True,10.0,0.9,TMZ
15573,1ci-1.1.1.1.1.1,division,15.0,1ci-1.1.1.1.1.2,division,16.0,True,1.0,0.9,TMZ
15574,1ci-1.1.1.1.1.1.1,division,12.0,1ci-1.1.1.1.1.1.2,division,6.0,True,6.0,0.9,TMZ
15575,1ci-1.1.1.1.1.1.1.1,migration,5.0,1ci-1.1.1.1.1.1.1.2,migration,5.0,True,0.0,0.9,TMZ
15576,1ci-1.1.1.1.1.1.2.1,death,0.0,1ci-1.1.1.1.1.1.2.2,migration,11.0,False,11.0,0.9,TMZ
15577,1ci-1.1.1.1.1.2.1,migration,17.0,1ci-1.1.1.1.1.2.2,migration,17.0,True,0.0,0.9,TMZ
15578,1ci-1.1.1.1.2.1,migration,24.0,1ci-1.1.1.1.2.2,migration,24.0,True,0.0,0.9,TMZ
15579,1ci-1.1.1.2.1,division,16.0,1ci-1.1.1.2.2,division,16.0,True,0.0,0.9,TMZ
15580,1ci-1.1.1.2.1.1,division,27.0,1ci-1.1.1.2.1.2,division,18.0,True,9.0,0.9,TMZ
15581,1ci-1.1.1.2.1.1.1,migration,8.0,1ci-1.1.1.2.1.1.2,migration,8.0,True,0.0,0.9,TMZ
15582,1ci-1.1.1.2.1.2.1,division,11.0,1ci-1.1.1.2.1.2.2,migration,17.0,False,6.0,0.9,TMZ
15583,1ci-1.1.1.2.1.2.1.1,migration,5.0,1ci-1.1.1.2.1.2.1.2,migration,5.0,True,0.0,0.9,TMZ
15584,1ci-1.1.1.2.2.1,division,18.0,1ci-1.1.1.2.2.2,division,33.0,True,15.0,0.9,TMZ
15585,1ci-1.1.1.2.2.1.1,migration,17.0,1ci-1.1.1.2.2.1.2,division,7.0,False,10.0,0.9,TMZ
15586,1ci-1.1.1.2.2.1.2.1,migration,9.0,1ci-1.1.1.2.2.1.2.2,migration,9.0,True,0.0,0.9,TMZ
15587,1ci-1.1.1.2.2.2.1,migration,2.0,1ci-1.1.1.2.2.2.2,migration,2.0,True,0.0,0.9,TMZ
15588,1ci-1.1.2.1,division,22.0,1ci-1.1.2.2,division,22.0,True,0.0,0.9,TMZ
15589,1ci-1.1.2.1.1,division,35.0,1ci-1.1.2.1.2,division,18.0,True,17.0,0.9,TMZ
15590,1ci-1.1.2.1.1.1,migration,16.0,1ci-1.1.2.1.1.2,migration,16.0,True,0.0,0.9,TMZ
15591,1ci-1.1.2.1.2.1,division,14.0,1ci-1.1.2.1.2.2,division,10.0,True,4.0,0.9,TMZ
15592,1ci-1.1.2.1.2.1.1,migration,18.0,1ci-1.1.2.1.2.1.2,division,16.0,False,2.0,0.9,TMZ
15593,1ci-1.1.2.1.2.1.2.1,migration,1.0,1ci-1.1.2.1.2.1.2.2,migration,1.0,True,0.0,0.9,TMZ
15594,1ci-1.1.2.1.2.2.1,migration,22.0,1ci-1.1.2.1.2.2.2,division,14.0,False,8.0,0.9,TMZ
15595,1ci-1.1.2.1.2.2.2.1,division,3.0,1ci-1.1.2.1.2.2.2.2,migration,7.0,False,4.0,0.9,TMZ
15596,1ci-1.1.2.1.2.2.2.1.1,migration,3.0,1ci-1.1.2.1.2.2.2.1.2,migration,3.0,True,0.0,0.9,TMZ
15597,1ci-1.1.2.2.1,division,24.0,1ci-1.1.2.2.2,division,15.0,True,9.0,0.9,TMZ
15598,1ci-1.1.2.2.1.1,division,17.0,1ci-1.1.2.2.1.2,migration,27.0,False,10.0,0.9,TMZ
15599,1ci-1.1.2.2.1.1.1,migration,9.0,1ci-1.1.2.2.1.1.2,migration,9.0,True,0.0,0.9,TMZ
15600,1ci-1.1.2.2.2.1,division,10.0,1ci-1.1.2.2.2.2,division,16.0,True,6.0,0.9,TMZ
15601,1ci-1.1.2.2.2.1.1,division,13.0,1ci-1.1.2.2.2.1.2,division,9.0,True,4.0,0.9,TMZ
15602,1ci-1.1.2.2.2.1.1.1,migration,11.0,1ci-1.1.2.2.2.1.1.2,division,4.0,False,7.0,0.9,TMZ
15603,1ci-1.1.2.2.2.1.1.2.1,migration,6.0,1ci-1.1.2.2.2.1.1.2.2,migration,6.0,True,0.0,0.9,TMZ
15604,1ci-1.1.2.2.2.1.2.1,migration,15.0,1ci-1.1.2.2.2.1.2.2,migration,15.0,True,0.0,0.9,TMZ
15605,1ci-1.1.2.2.2.2.1,migration,19.0,1ci-1.1.2.2.2.2.2,division,6.0,False,13.0,0.9,TMZ
15606,1ci-1.1.2.2.2.2.2.1,migration,12.0,1ci-1.1.2.2.2.2.2.2,migration,12.0,True,0.0,0.9,TMZ
15607,1ci-1.2.1,division,22.0,1ci-1.2.2,division,22.0,True,0.0,0.9,TMZ
15608,1ci-1.2.1.1,division,20.0,1ci-1.2.1.2,division,20.0,True,0.0,0.9,TMZ
15609,1ci-1.2.1.1.1,division,34.0,1ci-1.2.1.1.2,division,22.0,True,12.0,0.9,TMZ
15610,1ci-1.2.1.1.1.1,migration,19.0,1ci-1.2.1.1.1.2,migration,19.0,True,0.0,0.9,TMZ
15611,1ci-1.2.1.1.2.1,migration,31.0,1ci-1.2.1.1.2.2,division,9.0,False,22.0,0.9,TMZ
15612,1ci-1.2.1.1.2.2.1,division,13.0,1ci-1.2.1.1.2.2.2,division,11.0,True,2.0,0.9,TMZ
15613,1ci-1.2.1.1.2.2.1.1,migration,7.0,1ci-1.2.1.1.2.2.1.2,migration,7.0,True,0.0,0.9,TMZ
15614,1ci-1.2.1.1.2.2.2.1,migration,9.0,1ci-1.2.1.1.2.2.2.2,migration,9.0,True,0.0,0.9,TMZ
15615,1ci-1.2.1.2.1,division,12.0,1ci-1.2.1.2.2,division,19.0,True,7.0,0.9,TMZ
15616,1ci-1.2.1.2.1.1,division,17.0,1ci-1.2.1.2.1.2,division,29.0,True,12.0,0.9,TMZ
15617,1ci-1.2.1.2.1.1.1,migration,23.0,1ci-1.2.1.2.1.1.2,division,20.0,False,3.0,0.9,TMZ
15618,1ci-1.2.1.2.1.1.2.1,migration,2.0,1ci-1.2.1.2.1.1.2.2,migration,2.0,True,0.0,0.9,TMZ
15619,1ci-1.2.1.2.1.2.1,migration,11.0,1ci-1.2.1.2.1.2.2,migration,11.0,True,0.0,0.9,TMZ
15620,1ci-1.2.1.2.2.1,division,25.0,1ci-1.2.1.2.2.2,migration,34.0,False,9.0,0.9,TMZ
15621,1ci-1.2.1.2.2.1.1,migration,8.0,1ci-1.2.1.2.2.1.2,migration,8.0,True,0.0,0.9,TMZ
15622,1ci-1.2.2.1,division,21.0,1ci-1.2.2.2,division,20.0,True,1.0,0.9,TMZ
15623,1ci-1.2.2.1.1,division,26.0,1ci-1.2.2.1.2,division,36.0,True,10.0,0.9,TMZ
15624,1ci-1.2.2.1.1.1,division,16.0,1ci-1.2.2.1.1.2,division,24.0,True,8.0,0.9,TMZ
15625,1ci-1.2.2.1.1.1.1,migration,9.0,1ci-1.2.2.1.1.1.2,migration,9.0,True,0.0,0.9,TMZ
15626,1ci-1.2.2.1.1.2.1,migration,1.0,1ci-1.2.2.1.1.2.2,migration,1.0,True,0.0,0.9,TMZ
15627,1ci-1.2.2.1.2.1,migration,16.0,1ci-1.2.2.1.2.2,migration,16.0,True,0.0,0.9,TMZ
15628,1ci-1.2.2.2.1,division,21.0,1ci-1.2.2.2.2,division,19.0,True,2.0,0.9,TMZ
15629,1ci-1.2.2.2.1.1,division,19.0,1ci-1.2.2.2.1.2,division,17.0,True,2.0,0.9,TMZ
15630,1ci-1.2.2.2.1.1.1,migration,12.0,1ci-1.2.2.2.1.1.2,migration,12.0,True,0.0,0.9,TMZ
15631,1ci-1.2.2.2.1.2.1,migration,14.0,1ci-1.2.2.2.1.2.2,migration,14.0,True,0.0,0.9,TMZ
15632,1ci-1.2.2.2.2.1,migration,34.0,1ci-1.2.2.2.2.2,division,24.0,False,10.0,0.9,TMZ
15633,1ci-1.2.2.2.2.2.1,migration,9.0,1ci-1.2.2.2.2.2.2,migration,9.0,True,0.0,0.9,TMZ
15634,1cj-1.1,division,21.0,1cj-1.2,division,21.0,True,0.0,0.9,TMZ
15635,1cj-1.1.1,division,21.0,1cj-1.1.2,division,21.0,True,0.0,0.9,TMZ
15636,1cj-1.1.1.1,division,17.0,1cj-1.1.1.2,division,17.0,True,0.0,0.9,TMZ
15637,1cj-1.1.1.1.1,division,19.0,1cj-1.1.1.1.2,division,25.0,True,6.0,0.9,TMZ
15638,1cj-1.1.1.1.1.1,division,14.0,1cj-1.1.1.1.1.2,division,19.0,True,5.0,0.9,TMZ
15639,1cj-1.1.1.1.1.1.1,division,22.0,1cj-1.1.1.1.1.1.2,division,13.0,True,9.0,0.9,TMZ
15640,1cj-1.1.1.1.1.1.1.1,migration,2.0,1cj-1.1.1.1.1.1.1.2,migration,2.0,True,0.0,0.9,TMZ
15641,1cj-1.1.1.1.1.1.2.1,migration,11.0,1cj-1.1.1.1.1.1.2.2,migration,11.0,True,0.0,0.9,TMZ
15642,1cj-1.1.1.1.1.2.1,migration,20.0,1cj-1.1.1.1.1.2.2,migration,20.0,True,0.0,0.9,TMZ
15643,1cj-1.1.1.1.2.1,division,27.0,1cj-1.1.1.1.2.2,division,17.0,True,10.0,0.9,TMZ
15644,1cj-1.1.1.1.2.1.1,migration,6.0,1cj-1.1.1.1.2.1.2,migration,6.0,True,0.0,0.9,TMZ
15645,1cj-1.1.1.1.2.2.1,migration,16.0,1cj-1.1.1.1.2.2.2,migration,16.0,True,0.0,0.9,TMZ
15646,1cj-1.1.1.2.1,division,18.0,1cj-1.1.1.2.2,division,18.0,True,0.0,0.9,TMZ
15647,1cj-1.1.1.2.1.1,division,18.0,1cj-1.1.1.2.1.2,division,28.0,True,10.0,0.9,TMZ
15648,1cj-1.1.1.2.1.1.1,migration,22.0,1cj-1.1.1.2.1.1.2,division,8.0,False,14.0,0.9,TMZ
15649,1cj-1.1.1.2.1.1.2.1,division,5.0,1cj-1.1.1.2.1.1.2.2,division,10.0,True,5.0,0.9,TMZ
15650,1cj-1.1.1.2.1.1.2.1.1,migration,7.0,1cj-1.1.1.2.1.1.2.1.2,migration,7.0,True,0.0,0.9,TMZ
15651,1cj-1.1.1.2.1.1.2.2.1,division,1.0,1cj-1.1.1.2.1.1.2.2.2,migration,2.0,False,1.0,0.9,TMZ
15652,1cj-1.1.1.2.1.1.2.2.1.1,migration,0.0,1cj-1.1.1.2.1.1.2.2.1.2,migration,0.0,True,0.0,0.9,TMZ
15653,1cj-1.1.1.2.1.2.1,migration,12.0,1cj-1.1.1.2.1.2.2,migration,12.0,True,0.0,0.9,TMZ
15654,1cj-1.1.1.2.2.1,division,14.0,1cj-1.1.1.2.2.2,division,34.0,True,20.0,0.9,TMZ
15655,1cj-1.1.1.2.2.1.1,division,23.0,1cj-1.1.1.2.2.1.2,division,12.0,True,11.0,0.9,TMZ
15656,1cj-1.1.1.2.2.1.1.1,migration,2.0,1cj-1.1.1.2.2.1.1.2,migration,2.0,True,0.0,0.9,TMZ
15657,1cj-1.1.1.2.2.1.2.1,division,9.0,1cj-1.1.1.2.2.1.2.2,migration,13.0,False,4.0,0.9,TMZ
15658,1cj-1.1.1.2.2.1.2.1.1,migration,3.0,1cj-1.1.1.2.2.1.2.1.2,migration,3.0,True,0.0,0.9,TMZ
15659,1cj-1.1.1.2.2.2.1,migration,6.0,1cj-1.1.1.2.2.2.2,migration,6.0,True,0.0,0.9,TMZ
15660,1cj-1.1.2.1,division,18.0,1cj-1.1.2.2,division,18.0,True,0.0,0.9,TMZ
15661,1cj-1.1.2.1.1,division,9.0,1cj-1.1.2.1.2,division,16.0,True,7.0,0.9,TMZ
15662,1cj-1.1.2.1.1.1,division,27.0,1cj-1.1.2.1.1.2,division,11.0,True,16.0,0.9,TMZ
15663,1cj-1.1.2.1.1.1.1,migration,21.0,1cj-1.1.2.1.1.1.2,migration,21.0,True,0.0,0.9,TMZ
15664,1cj-1.1.2.1.1.2.1,division,23.0,1cj-1.1.2.1.1.2.2,division,22.0,True,1.0,0.9,TMZ
15665,1cj-1.1.2.1.1.2.1.1,migration,13.0,1cj-1.1.2.1.1.2.1.2,migration,13.0,True,0.0,0.9,TMZ
15666,1cj-1.1.2.1.1.2.2.1,division,8.0,1cj-1.1.2.1.1.2.2.2,migration,14.0,False,6.0,0.9,TMZ
15667,1cj-1.1.2.1.1.2.2.1.1,migration,5.0,1cj-1.1.2.1.1.2.2.1.2,migration,5.0,True,0.0,0.9,TMZ
15668,1cj-1.1.2.1.2.1,division,37.0,1cj-1.1.2.1.2.2,division,0.0,True,37.0,0.9,TMZ
15669,1cj-1.1.2.1.2.1.1,migration,4.0,1cj-1.1.2.1.2.1.2,migration,4.0,True,0.0,0.9,TMZ
15670,1cj-1.1.2.1.2.2.1,division,19.0,1cj-1.1.2.1.2.2.2,division,18.0,True,1.0,0.9,TMZ
15671,1cj-1.1.2.1.2.2.1.1,division,19.0,1cj-1.1.2.1.2.2.1.2,division,9.0,True,10.0,0.9,TMZ
15672,1cj-1.1.2.1.2.2.1.1.1,migration,1.0,1cj-1.1.2.1.2.2.1.1.2,migration,1.0,True,0.0,0.9,TMZ
15673,1cj-1.1.2.1.2.2.1.2.1,migration,11.0,1cj-1.1.2.1.2.2.1.2.2,division,5.0,False,6.0,0.9,TMZ
15674,1cj-1.1.2.1.2.2.1.2.2.1,migration,5.0,1cj-1.1.2.1.2.2.1.2.2.2,migration,5.0,True,0.0,0.9,TMZ
15675,1cj-1.1.2.1.2.2.2.1,migration,22.0,1cj-1.1.2.1.2.2.2.2,division,18.0,False,4.0,0.9,TMZ
15676,1cj-1.1.2.1.2.2.2.2.1,migration,3.0,1cj-1.1.2.1.2.2.2.2.2,migration,3.0,True,0.0,0.9,TMZ
15677,1cj-1.1.2.2.1,division,26.0,1cj-1.1.2.2.2,division,10.0,True,16.0,0.9,TMZ
15678,1cj-1.1.2.2.1.1,migration,32.0,1cj-1.1.2.2.1.2,division,19.0,False,13.0,0.9,TMZ
15679,1cj-1.1.2.2.1.2.1,migration,12.0,1cj-1.1.2.2.1.2.2,migration,12.0,True,0.0,0.9,TMZ
15680,1cj-1.1.2.2.2.1,division,15.0,1cj-1.1.2.2.2.2,division,5.0,True,10.0,0.9,TMZ
15681,1cj-1.1.2.2.2.1.1,division,16.0,1cj-1.1.2.2.2.1.2,division,12.0,True,4.0,0.9,TMZ
15682,1cj-1.1.2.2.2.1.1.1,division,6.0,1cj-1.1.2.2.2.1.1.2,migration,15.0,False,9.0,0.9,TMZ
15683,1cj-1.1.2.2.2.1.1.1.1,migration,8.0,1cj-1.1.2.2.2.1.1.1.2,migration,8.0,True,0.0,0.9,TMZ
15684,1cj-1.1.2.2.2.1.2.1,division,10.0,1cj-1.1.2.2.2.1.2.2,migration,19.0,False,9.0,0.9,TMZ
15685,1cj-1.1.2.2.2.1.2.1.1,migration,8.0,1cj-1.1.2.2.2.1.2.1.2,migration,8.0,True,0.0,0.9,TMZ
15686,1cj-1.1.2.2.2.2.1,division,2.0,1cj-1.1.2.2.2.2.2,division,25.0,True,23.0,0.9,TMZ
15687,1cj-1.1.2.2.2.2.1.1,division,24.0,1cj-1.1.2.2.2.2.1.2,division,17.0,True,7.0,0.9,TMZ
15688,1cj-1.1.2.2.2.2.1.1.1,division,8.0,1cj-1.1.2.2.2.2.1.1.2,migration,14.0,False,6.0,0.9,TMZ
15689,1cj-1.1.2.2.2.2.1.1.1.1,migration,5.0,1cj-1.1.2.2.2.2.1.1.1.2,migration,5.0,True,0.0,0.9,TMZ
15690,1cj-1.1.2.2.2.2.1.2.1,division,12.0,1cj-1.1.2.2.2.2.1.2.2,division,8.0,True,4.0,0.9,TMZ
15691,1cj-1.1.2.2.2.2.1.2.1.1,migration,8.0,1cj-1.1.2.2.2.2.1.2.1.2,division,6.0,False,2.0,0.9,TMZ
15692,1cj-1.1.2.2.2.2.1.2.1.2.1,migration,1.0,1cj-1.1.2.2.2.2.1.2.1.2.2,migration,1.0,True,0.0,0.9,TMZ
15693,1cj-1.1.2.2.2.2.1.2.2.1,division,11.0,1cj-1.1.2.2.2.2.1.2.2.2,migration,12.0,False,1.0,0.9,TMZ
15694,1cj-1.1.2.2.2.2.1.2.2.1.1,migration,0.0,1cj-1.1.2.2.2.2.1.2.2.1.2,migration,0.0,True,0.0,0.9,TMZ
15695,1cj-1.1.2.2.2.2.2.1,migration,16.0,1cj-1.1.2.2.2.2.2.2,migration,16.0,True,0.0,0.9,TMZ
15696,1cj-1.2.1,division,20.0,1cj-1.2.2,division,21.0,True,1.0,0.9,TMZ
15697,1cj-1.2.1.1,division,17.0,1cj-1.2.1.2,division,17.0,True,0.0,0.9,TMZ
15698,1cj-1.2.1.1.1,division,12.0,1cj-1.2.1.1.2,division,20.0,True,8.0,0.9,TMZ
15699,1cj-1.2.1.1.1.1,division,11.0,1cj-1.2.1.1.1.2,division,17.0,True,6.0,0.9,TMZ
15700,1cj-1.2.1.1.1.1.1,division,26.0,1cj-1.2.1.1.1.1.2,division,8.0,True,18.0,0.9,TMZ
15701,1cj-1.2.1.1.1.1.1.1,migration,9.0,1cj-1.2.1.1.1.1.1.2,migration,9.0,True,0.0,0.9,TMZ
15702,1cj-1.2.1.1.1.1.2.1,division,25.0,1cj-1.2.1.1.1.1.2.2,division,18.0,True,7.0,0.9,TMZ
15703,1cj-1.2.1.1.1.1.2.1.1,migration,1.0,1cj-1.2.1.1.1.1.2.1.2,migration,1.0,True,0.0,0.9,TMZ
15704,1cj-1.2.1.1.1.1.2.2.1,migration,8.0,1cj-1.2.1.1.1.1.2.2.2,migration,8.0,True,0.0,0.9,TMZ
15705,1cj-1.2.1.1.1.2.1,division,20.0,1cj-1.2.1.1.1.2.2,division,15.0,True,5.0,0.9,TMZ
15706,1cj-1.2.1.1.1.2.1.1,division,8.0,1cj-1.2.1.1.1.2.1.2,migration,9.0,False,1.0,0.9,TMZ
15707,1cj-1.2.1.1.1.2.1.1.1,migration,0.0,1cj-1.2.1.1.1.2.1.1.2,migration,0.0,True,0.0,0.9,TMZ
15708,1cj-1.2.1.1.1.2.2.1,migration,14.0,1cj-1.2.1.1.1.2.2.2,division,13.0,False,1.0,0.9,TMZ
15709,1cj-1.2.1.1.1.2.2.2.1,migration,0.0,1cj-1.2.1.1.1.2.2.2.2,migration,0.0,True,0.0,0.9,TMZ
15710,1cj-1.2.1.1.2.1,division,25.0,1cj-1.2.1.1.2.2,division,14.0,True,11.0,0.9,TMZ
15711,1cj-1.2.1.1.2.1.1,migration,14.0,1cj-1.2.1.1.2.1.2,migration,14.0,True,0.0,0.9,TMZ
15712,1cj-1.2.1.1.2.2.1,division,14.0,1cj-1.2.1.1.2.2.2,division,10.0,True,4.0,0.9,TMZ
15713,1cj-1.2.1.1.2.2.1.1,migration,10.0,1cj-1.2.1.1.2.2.1.2,migration,10.0,True,0.0,0.9,TMZ
15714,1cj-1.2.1.1.2.2.2.1,division,10.0,1cj-1.2.1.1.2.2.2.2,migration,14.0,False,4.0,0.9,TMZ
15715,1cj-1.2.1.1.2.2.2.1.1,division,3.0,1cj-1.2.1.1.2.2.2.1.2,migration,3.0,False,0.0,0.9,TMZ
15716,1cj-1.2.1.2.1,division,11.0,1cj-1.2.1.2.2,division,19.0,True,8.0,0.9,TMZ
15717,1cj-1.2.1.2.1.1,division,17.0,1cj-1.2.1.2.1.2,division,21.0,True,4.0,0.9,TMZ
15718,1cj-1.2.1.2.1.1.1,migration,31.0,1cj-1.2.1.2.1.1.2,division,21.0,False,10.0,0.9,TMZ
15719,1cj-1.2.1.2.1.1.2.1,migration,9.0,1cj-1.2.1.2.1.1.2.2,migration,9.0,True,0.0,0.9,TMZ
15720,1cj-1.2.1.2.1.2.1,migration,27.0,1cj-1.2.1.2.1.2.2,division,23.0,False,4.0,0.9,TMZ
15721,1cj-1.2.1.2.1.2.2.1,migration,3.0,1cj-1.2.1.2.1.2.2.2,migration,3.0,True,0.0,0.9,TMZ
15722,1cj-1.2.1.2.2.1,division,21.0,1cj-1.2.1.2.2.2,division,23.0,True,2.0,0.9,TMZ
15723,1cj-1.2.1.2.2.1.1,division,17.0,1cj-1.2.1.2.2.1.2,migration,19.0,False,2.0,0.9,TMZ
15724,1cj-1.2.1.2.2.1.1.1,migration,1.0,1cj-1.2.1.2.2.1.1.2,migration,1.0,True,0.0,0.9,TMZ
15725,1cj-1.2.1.2.2.2.1,division,15.0,1cj-1.2.1.2.2.2.2,migration,17.0,False,2.0,0.9,TMZ
15726,1cj-1.2.1.2.2.2.1.1,migration,1.0,1cj-1.2.1.2.2.2.1.2,migration,1.0,True,0.0,0.9,TMZ
15727,1cj-1.2.2.1,division,16.0,1cj-1.2.2.2,division,17.0,True,1.0,0.9,TMZ
15728,1cj-1.2.2.1.1,division,12.0,1cj-1.2.2.1.2,division,13.0,True,1.0,0.9,TMZ
15729,1cj-1.2.2.1.1.1,division,28.0,1cj-1.2.2.1.1.2,division,21.0,True,7.0,0.9,TMZ
15730,1cj-1.2.2.1.1.1.1,migration,19.0,1cj-1.2.2.1.1.1.2,migration,19.0,True,0.0,0.9,TMZ
15731,1cj-1.2.2.1.1.2.1,division,10.0,1cj-1.2.2.1.1.2.2,migration,26.0,False,16.0,0.9,TMZ
15732,1cj-1.2.2.1.1.2.1.1,migration,15.0,1cj-1.2.2.1.1.2.1.2,migration,15.0,True,0.0,0.9,TMZ
15733,1cj-1.2.2.1.2.1,division,19.0,1cj-1.2.2.1.2.2,division,9.0,True,10.0,0.9,TMZ
15734,1cj-1.2.2.1.2.1.1,migration,27.0,1cj-1.2.2.1.2.1.2,migration,27.0,True,0.0,0.9,TMZ
15735,1cj-1.2.2.1.2.2.1,division,20.0,1cj-1.2.2.1.2.2.2,division,14.0,True,6.0,0.9,TMZ
15736,1cj-1.2.2.1.2.2.1.1,migration,16.0,1cj-1.2.2.1.2.2.1.2,migration,16.0,True,0.0,0.9,TMZ
15737,1cj-1.2.2.1.2.2.2.1,division,19.0,1cj-1.2.2.1.2.2.2.2,division,19.0,True,0.0,0.9,TMZ
15738,1cj-1.2.2.1.2.2.2.1.1,migration,2.0,1cj-1.2.2.1.2.2.2.1.2,migration,2.0,True,0.0,0.9,TMZ
15739,1cj-1.2.2.1.2.2.2.2.1,migration,2.0,1cj-1.2.2.1.2.2.2.2.2,migration,2.0,True,0.0,0.9,TMZ
15740,1cj-1.2.2.2.1,division,15.0,1cj-1.2.2.2.2,division,25.0,True,10.0,0.9,TMZ
15741,1cj-1.2.2.2.1.1,division,21.0,1cj-1.2.2.2.1.2,division,11.0,True,10.0,0.9,TMZ
15742,1cj-1.2.2.2.1.1.1,division,12.0,1cj-1.2.2.2.1.1.2,division,17.0,True,5.0,0.9,TMZ
15743,1cj-1.2.2.2.1.1.1.1,migration,9.0,1cj-1.2.2.2.1.1.1.2,division,7.0,False,2.0,0.9,TMZ
15744,1cj-1.2.2.2.1.1.1.2.1,migration,1.0,1cj-1.2.2.2.1.1.1.2.2,migration,1.0,True,0.0,0.9,TMZ
15745,1cj-1.2.2.2.1.1.2.1,migration,4.0,1cj-1.2.2.2.1.1.2.2,division,2.0,False,2.0,0.9,TMZ
15746,1cj-1.2.2.2.1.1.2.2.1,migration,1.0,1cj-1.2.2.2.1.1.2.2.2,migration,1.0,True,0.0,0.9,TMZ
15747,1cj-1.2.2.2.1.2.1,migration,32.0,1cj-1.2.2.2.1.2.2,division,10.0,False,22.0,0.9,TMZ
15748,1cj-1.2.2.2.1.2.2.1,division,16.0,1cj-1.2.2.2.1.2.2.2,division,21.0,True,5.0,0.9,TMZ
15749,1cj-1.2.2.2.1.2.2.1.1,migration,4.0,1cj-1.2.2.2.1.2.2.1.2,migration,4.0,True,0.0,0.9,TMZ
15750,1cj-1.2.2.2.2.1,division,25.0,1cj-1.2.2.2.2.2,division,21.0,True,4.0,0.9,TMZ
15751,1cj-1.2.2.2.2.1.1,migration,8.0,1cj-1.2.2.2.2.1.2,migration,8.0,True,0.0,0.9,TMZ
15752,1cj-1.2.2.2.2.2.1,migration,12.0,1cj-1.2.2.2.2.2.2,migration,12.0,True,0.0,0.9,TMZ
15753,1ck-1.1,division,18.0,1ck-1.2,division,17.0,True,1.0,0.9,TMZ
15754,1ck-1.1.1,division,18.0,1ck-1.1.2,division,17.0,True,1.0,0.9,TMZ
15755,1ck-1.1.1.1,division,15.0,1ck-1.1.1.2,division,15.0,True,0.0,0.9,TMZ
15756,1ck-1.1.1.1.1,division,25.0,1ck-1.1.1.1.2,division,24.0,True,1.0,0.9,TMZ
15757,1ck-1.1.1.1.1.1,division,22.0,1ck-1.1.1.1.1.2,division,21.0,True,1.0,0.9,TMZ
15758,1ck-1.1.1.1.1.1.1,division,17.0,1ck-1.1.1.1.1.1.2,division,17.0,True,0.0,0.9,TMZ
15759,1ck-1.1.1.1.1.1.1.1,migration,4.0,1ck-1.1.1.1.1.1.1.2,migration,4.0,True,0.0,0.9,TMZ
15760,1ck-1.1.1.1.1.1.2.1,migration,4.0,1ck-1.1.1.1.1.1.2.2,migration,4.0,True,0.0,0.9,TMZ
15761,1ck-1.1.1.1.1.2.1,division,9.0,1ck-1.1.1.1.1.2.2,division,20.0,True,11.0,0.9,TMZ
